route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,2,2_8228747,"RACŁAWICKA",0,796203,22,1,796203
A,2,2_8228926,"RACŁAWICKA",0,796203,2,2,796203
A,2,2_8228928,"RACŁAWICKA",0,796203,2,2,796203
A,2,2_8228930,"RACŁAWICKA",0,796203,2,2,796203
A,2,2_8228932,"RACŁAWICKA",0,796203,2,2,796203
A,2,2_8228934,"RACŁAWICKA",0,796203,2,2,796203
A,2,2_8228939,"RACŁAWICKA",0,796203,3,2,796203
A,2,2_8228941,"RACŁAWICKA",0,796203,3,2,796203
A,2,2_8228943,"RACŁAWICKA",0,796203,3,2,796203
A,2,2_8228945,"RACŁAWICKA",0,796203,3,2,796203
A,2,2_8228953,"RACŁAWICKA",0,796203,4,2,796203
A,2,2_8228955,"RACŁAWICKA",0,796203,4,2,796203
A,2,2_8228957,"RACŁAWICKA",0,796203,4,2,796203
A,2,2_8228959,"RACŁAWICKA",0,796203,4,2,796203
A,2,2_8228961,"RACŁAWICKA",0,796203,4,2,796203
A,2,2_8228963,"RACŁAWICKA",0,796203,4,2,796203
A,2,2_8228971,"RACŁAWICKA",0,796203,5,2,796203
A,2,2_8228973,"RACŁAWICKA",0,796203,5,2,796203
A,2,2_8228975,"RACŁAWICKA",0,796203,5,2,796203
A,2,2_8228977,"RACŁAWICKA",0,796203,5,2,796203
A,2,2_8228979,"RACŁAWICKA",0,796203,5,2,796203
A,2,2_8228981,"RACŁAWICKA",0,796203,5,2,796203
A,2,2_8228985,"RACŁAWICKA",0,796203,7,2,796203
A,2,2_8228987,"RACŁAWICKA",0,796203,7,2,796203
A,2,2_8228989,"RACŁAWICKA",0,796203,7,2,796203
A,2,2_8228991,"RACŁAWICKA",0,796203,7,2,796203
A,2,2_8228993,"RACŁAWICKA",0,796203,7,2,796203
A,2,2_8228997,"RACŁAWICKA",0,796203,8,2,796203
A,2,2_8228999,"RACŁAWICKA",0,796203,8,2,796203
A,2,2_8229001,"RACŁAWICKA",0,796203,8,2,796203
A,2,2_8229003,"RACŁAWICKA",0,796203,8,2,796203
A,2,2_8229005,"RACŁAWICKA",0,796203,8,2,796203
A,2,2_8229007,"RACŁAWICKA",0,796203,8,2,796203
A,2,2_8229011,"RACŁAWICKA",0,796203,9,2,796203
A,2,2_8229013,"RACŁAWICKA",0,796203,9,2,796203
A,2,2_8229015,"RACŁAWICKA",0,796203,9,2,796203
A,2,2_8229017,"RACŁAWICKA",0,796203,9,2,796203
A,2,2_8229019,"RACŁAWICKA",0,796203,9,2,796203
A,2,2_8229021,"RACŁAWICKA",0,796203,9,2,796203
A,2,2_8229023,"RACŁAWICKA",0,796203,9,2,796203
A,2,2_8229025,"RACŁAWICKA",0,796203,9,2,796203
A,2,2_8229029,"RACŁAWICKA",0,796203,10,2,796203
A,2,2_8229031,"RACŁAWICKA",0,796203,10,2,796203
A,2,2_8229033,"RACŁAWICKA",0,796203,10,2,796203
A,2,2_8229035,"RACŁAWICKA",0,796203,10,2,796203
A,2,2_8229037,"RACŁAWICKA",0,796203,10,2,796203
A,2,2_8229039,"RACŁAWICKA",0,796203,10,2,796203
A,2,2_8229044,"RACŁAWICKA",0,796203,11,2,796203
A,2,2_8229049,"RACŁAWICKA",0,796203,14,2,796203
A,2,2_8229051,"RACŁAWICKA",0,796203,14,2,796203
A,2,2_8229053,"RACŁAWICKA",0,796203,14,2,796203
A,2,2_8229055,"RACŁAWICKA",0,796203,14,2,796203
A,2,2_8229057,"RACŁAWICKA",0,796203,14,2,796203
A,2,2_8229059,"RACŁAWICKA",0,796203,14,2,796203
A,2,2_8229061,"RACŁAWICKA",0,796203,14,2,796203
A,2,2_8229063,"RACŁAWICKA",0,796203,14,2,796203
A,2,2_8229333,"RACŁAWICKA",0,796203,17,2,796203
A,2,2_8229335,"RACŁAWICKA",0,796203,17,2,796203
A,2,2_8228952,"KOSZAROWA (Szpital)",1,796297,4,2,796297
A,2,2_8229336,"GIEŁDOWA (Centrum Hurtu)",1,796775,17,2,796775
A,2,2_8228746,"KOSZAROWA (Szpital)",1,798732,22,1,798732
A,2,2_8228925,"KOSZAROWA (Szpital)",1,798732,2,2,798732
A,2,2_8228996,"KOSZAROWA (Szpital)",1,798732,8,2,798732
A,2,2_8229010,"KOSZAROWA (Szpital)",1,798732,9,2,798732
A,2,2_8228982,"Zajezdnia Obornicka",1,798734,5,2,798734
A,2,2_8229026,"Zajezdnia Obornicka",1,798734,9,2,798734
A,2,2_8229064,"Zajezdnia Obornicka",1,798734,14,2,798734
A,2,2_8228936,"Zajezdnia Obornicka",0,798735,2,2,798735
A,2,2_8228947,"Zajezdnia Obornicka",0,798735,3,2,798735
A,2,2_8228995,"Zajezdnia Obornicka",0,798735,7,2,798735
A,2,2_8229009,"Zajezdnia Obornicka",0,798735,8,2,798735
A,2,2_8229041,"Zajezdnia Obornicka",0,798735,10,2,798735
A,2,2_8229046,"Zajezdnia Obornicka",0,798735,11,2,798735
A,2,2_8229213,"Zajezdnia Obornicka",0,798735,4,2,798735
A,2,2_8226206,"KOSZAROWA (Szpital)",1,799163,11,1,799163
A,2,2_8228748,"KOSZAROWA (Szpital)",1,799163,22,1,799163
A,2,2_8228927,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,2,2_8228929,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,2,2_8228931,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,2,2_8228933,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,2,2_8228935,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,2,2_8228938,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,2,2_8228940,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,2,2_8228942,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,2,2_8228944,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,2,2_8228946,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,2,2_8228954,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,2,2_8228956,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,2,2_8228958,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,2,2_8228960,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,2,2_8228962,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,2,2_8228964,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,2,2_8228970,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,2,2_8228972,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,2,2_8228974,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,2,2_8228976,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,2,2_8228978,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,2,2_8228980,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,2,2_8228984,"KOSZAROWA (Szpital)",1,799163,7,2,799163
A,2,2_8228986,"KOSZAROWA (Szpital)",1,799163,7,2,799163
A,2,2_8228988,"KOSZAROWA (Szpital)",1,799163,7,2,799163
A,2,2_8228990,"KOSZAROWA (Szpital)",1,799163,7,2,799163
A,2,2_8228992,"KOSZAROWA (Szpital)",1,799163,7,2,799163
A,2,2_8228994,"KOSZAROWA (Szpital)",1,799163,7,2,799163
A,2,2_8228998,"KOSZAROWA (Szpital)",1,799163,8,2,799163
A,2,2_8229000,"KOSZAROWA (Szpital)",1,799163,8,2,799163
A,2,2_8229002,"KOSZAROWA (Szpital)",1,799163,8,2,799163
A,2,2_8229004,"KOSZAROWA (Szpital)",1,799163,8,2,799163
A,2,2_8229006,"KOSZAROWA (Szpital)",1,799163,8,2,799163
A,2,2_8229008,"KOSZAROWA (Szpital)",1,799163,8,2,799163
A,2,2_8229012,"KOSZAROWA (Szpital)",1,799163,9,2,799163
A,2,2_8229014,"KOSZAROWA (Szpital)",1,799163,9,2,799163
A,2,2_8229016,"KOSZAROWA (Szpital)",1,799163,9,2,799163
A,2,2_8229018,"KOSZAROWA (Szpital)",1,799163,9,2,799163
A,2,2_8229020,"KOSZAROWA (Szpital)",1,799163,9,2,799163
A,2,2_8229022,"KOSZAROWA (Szpital)",1,799163,9,2,799163
A,2,2_8229024,"KOSZAROWA (Szpital)",1,799163,9,2,799163
A,2,2_8229028,"KOSZAROWA (Szpital)",1,799163,10,2,799163
A,2,2_8229030,"KOSZAROWA (Szpital)",1,799163,10,2,799163
A,2,2_8229032,"KOSZAROWA (Szpital)",1,799163,10,2,799163
A,2,2_8229034,"KOSZAROWA (Szpital)",1,799163,10,2,799163
A,2,2_8229036,"KOSZAROWA (Szpital)",1,799163,10,2,799163
A,2,2_8229038,"KOSZAROWA (Szpital)",1,799163,10,2,799163
A,2,2_8229040,"KOSZAROWA (Szpital)",1,799163,10,2,799163
A,2,2_8229043,"KOSZAROWA (Szpital)",1,799163,11,2,799163
A,2,2_8229045,"KOSZAROWA (Szpital)",1,799163,11,2,799163
A,2,2_8229048,"KOSZAROWA (Szpital)",1,799163,14,2,799163
A,2,2_8229050,"KOSZAROWA (Szpital)",1,799163,14,2,799163
A,2,2_8229052,"KOSZAROWA (Szpital)",1,799163,14,2,799163
A,2,2_8229054,"KOSZAROWA (Szpital)",1,799163,14,2,799163
A,2,2_8229056,"KOSZAROWA (Szpital)",1,799163,14,2,799163
A,2,2_8229058,"KOSZAROWA (Szpital)",1,799163,14,2,799163
A,2,2_8229060,"KOSZAROWA (Szpital)",1,799163,14,2,799163
A,2,2_8229062,"KOSZAROWA (Szpital)",1,799163,14,2,799163
A,2,2_8229212,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,2,2_8229334,"KOSZAROWA (Szpital)",1,799163,17,2,799163
A,2,2_8228965,"RACŁAWICKA",0,799212,4,2,799212
A,2,2_8226205,"RACŁAWICKA",0,799213,11,1,799213
A,2,2_8228937,"RACŁAWICKA",0,799213,3,2,799213
A,2,2_8228969,"RACŁAWICKA",0,799213,5,2,799213
A,2,2_8228983,"RACŁAWICKA",0,799213,7,2,799213
A,2,2_8229027,"RACŁAWICKA",0,799213,10,2,799213
A,2,2_8229042,"RACŁAWICKA",0,799213,11,2,799213
A,2,2_8229047,"RACŁAWICKA",0,799213,14,2,799213
A,3,3_8263182,"KOSZAROWA (Szpital)",1,798732,22,1,798732
A,3,3_8263285,"KOSZAROWA (Szpital)",1,798732,2,1,798732
A,3,3_8263304,"KOSZAROWA (Szpital)",1,798732,3,1,798732
A,3,3_8263345,"KOSZAROWA (Szpital)",1,798732,6,1,798732
A,3,3_8263360,"Zajezdnia Obornicka",0,798735,6,1,798735
A,3,3_8263184,"KOSZAROWA (Szpital)",1,799749,22,1,799749
A,3,3_8263287,"KOSZAROWA (Szpital)",1,799749,2,1,799749
A,3,3_8263289,"KOSZAROWA (Szpital)",1,799749,2,1,799749
A,3,3_8263291,"KOSZAROWA (Szpital)",1,799749,2,1,799749
A,3,3_8263293,"KOSZAROWA (Szpital)",1,799749,2,1,799749
A,3,3_8263295,"KOSZAROWA (Szpital)",1,799749,2,1,799749
A,3,3_8263297,"KOSZAROWA (Szpital)",1,799749,2,1,799749
A,3,3_8263299,"KOSZAROWA (Szpital)",1,799749,2,1,799749
A,3,3_8263301,"KOSZAROWA (Szpital)",1,799749,2,1,799749
A,3,3_8263306,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,3,3_8263308,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,3,3_8263310,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,3,3_8263312,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,3,3_8263314,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,3,3_8263316,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,3,3_8263318,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,3,3_8263320,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,3,3_8263324,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,3,3_8263326,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,3,3_8263328,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,3,3_8263330,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,3,3_8263332,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,3,3_8263334,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,3,3_8263336,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,3,3_8263338,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,3,3_8263340,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,3,3_8263347,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,3,3_8263349,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,3,3_8263351,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,3,3_8263353,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,3,3_8263355,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,3,3_8263357,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,3,3_8263359,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,3,3_8263183,"RACŁAWICKA",0,799750,22,1,799750
A,3,3_8263286,"RACŁAWICKA",0,799750,2,1,799750
A,3,3_8263288,"RACŁAWICKA",0,799750,2,1,799750
A,3,3_8263290,"RACŁAWICKA",0,799750,2,1,799750
A,3,3_8263292,"RACŁAWICKA",0,799750,2,1,799750
A,3,3_8263294,"RACŁAWICKA",0,799750,2,1,799750
A,3,3_8263296,"RACŁAWICKA",0,799750,2,1,799750
A,3,3_8263298,"RACŁAWICKA",0,799750,2,1,799750
A,3,3_8263300,"RACŁAWICKA",0,799750,2,1,799750
A,3,3_8263302,"RACŁAWICKA",0,799750,2,1,799750
A,3,3_8263305,"RACŁAWICKA",0,799750,3,1,799750
A,3,3_8263307,"RACŁAWICKA",0,799750,3,1,799750
A,3,3_8263309,"RACŁAWICKA",0,799750,3,1,799750
A,3,3_8263311,"RACŁAWICKA",0,799750,3,1,799750
A,3,3_8263313,"RACŁAWICKA",0,799750,3,1,799750
A,3,3_8263315,"RACŁAWICKA",0,799750,3,1,799750
A,3,3_8263317,"RACŁAWICKA",0,799750,3,1,799750
A,3,3_8263319,"RACŁAWICKA",0,799750,3,1,799750
A,3,3_8263321,"RACŁAWICKA",0,799750,3,1,799750
A,3,3_8263325,"RACŁAWICKA",0,799750,4,2,799750
A,3,3_8263327,"RACŁAWICKA",0,799750,4,2,799750
A,3,3_8263329,"RACŁAWICKA",0,799750,4,2,799750
A,3,3_8263331,"RACŁAWICKA",0,799750,4,2,799750
A,3,3_8263333,"RACŁAWICKA",0,799750,4,2,799750
A,3,3_8263335,"RACŁAWICKA",0,799750,4,2,799750
A,3,3_8263337,"RACŁAWICKA",0,799750,4,2,799750
A,3,3_8263339,"RACŁAWICKA",0,799750,4,2,799750
A,3,3_8263346,"RACŁAWICKA",0,799750,6,1,799750
A,3,3_8263348,"RACŁAWICKA",0,799750,6,1,799750
A,3,3_8263350,"RACŁAWICKA",0,799750,6,1,799750
A,3,3_8263352,"RACŁAWICKA",0,799750,6,1,799750
A,3,3_8263354,"RACŁAWICKA",0,799750,6,1,799750
A,3,3_8263356,"RACŁAWICKA",0,799750,6,1,799750
A,3,3_8263358,"RACŁAWICKA",0,799750,6,1,799750
A,3,3_8263341,"RACŁAWICKA",0,799966,4,2,799966
A,3,3_8263323,"RACŁAWICKA",0,799969,4,2,799969
A,3,3_8263303,"Zajezdnia Obornicka",1,799971,2,1,799971
A,3,3_8263322,"Zajezdnia Obornicka",1,799971,3,1,799971
A,4,4_8265999,"KOSZAROWA (Szpital)",1,798732,22,1,798732
A,4,4_8266154,"KOSZAROWA (Szpital)",1,798732,6,1,798732
A,4,4_8266169,"Zajezdnia Obornicka",0,798735,6,1,798735
A,4,4_8266001,"KOSZAROWA (Szpital)",1,799749,22,1,799749
A,4,4_8266097,"KOSZAROWA (Szpital)",1,799749,1,1,799749
A,4,4_8266099,"KOSZAROWA (Szpital)",1,799749,1,1,799749
A,4,4_8266101,"KOSZAROWA (Szpital)",1,799749,1,1,799749
A,4,4_8266103,"KOSZAROWA (Szpital)",1,799749,1,1,799749
A,4,4_8266105,"KOSZAROWA (Szpital)",1,799749,1,1,799749
A,4,4_8266107,"KOSZAROWA (Szpital)",1,799749,1,1,799749
A,4,4_8266109,"KOSZAROWA (Szpital)",1,799749,1,1,799749
A,4,4_8266111,"KOSZAROWA (Szpital)",1,799749,1,1,799749
A,4,4_8266115,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,4,4_8266117,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,4,4_8266119,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,4,4_8266121,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,4,4_8266123,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,4,4_8266125,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,4,4_8266127,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,4,4_8266129,"KOSZAROWA (Szpital)",1,799749,3,1,799749
A,4,4_8266133,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,4,4_8266135,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,4,4_8266137,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,4,4_8266139,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,4,4_8266141,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,4,4_8266143,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,4,4_8266145,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,4,4_8266147,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,4,4_8266149,"KOSZAROWA (Szpital)",1,799749,4,2,799749
A,4,4_8266156,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,4,4_8266158,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,4,4_8266160,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,4,4_8266162,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,4,4_8266164,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,4,4_8266166,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,4,4_8266168,"KOSZAROWA (Szpital)",1,799749,6,1,799749
A,4,4_8266000,"RACŁAWICKA",0,799750,22,1,799750
A,4,4_8266098,"RACŁAWICKA",0,799750,1,1,799750
A,4,4_8266100,"RACŁAWICKA",0,799750,1,1,799750
A,4,4_8266102,"RACŁAWICKA",0,799750,1,1,799750
A,4,4_8266104,"RACŁAWICKA",0,799750,1,1,799750
A,4,4_8266106,"RACŁAWICKA",0,799750,1,1,799750
A,4,4_8266108,"RACŁAWICKA",0,799750,1,1,799750
A,4,4_8266110,"RACŁAWICKA",0,799750,1,1,799750
A,4,4_8266112,"RACŁAWICKA",0,799750,1,1,799750
A,4,4_8266116,"RACŁAWICKA",0,799750,3,1,799750
A,4,4_8266118,"RACŁAWICKA",0,799750,3,1,799750
A,4,4_8266120,"RACŁAWICKA",0,799750,3,1,799750
A,4,4_8266122,"RACŁAWICKA",0,799750,3,1,799750
A,4,4_8266124,"RACŁAWICKA",0,799750,3,1,799750
A,4,4_8266126,"RACŁAWICKA",0,799750,3,1,799750
A,4,4_8266128,"RACŁAWICKA",0,799750,3,1,799750
A,4,4_8266130,"RACŁAWICKA",0,799750,3,1,799750
A,4,4_8266134,"RACŁAWICKA",0,799750,4,2,799750
A,4,4_8266136,"RACŁAWICKA",0,799750,4,2,799750
A,4,4_8266138,"RACŁAWICKA",0,799750,4,2,799750
A,4,4_8266140,"RACŁAWICKA",0,799750,4,2,799750
A,4,4_8266142,"RACŁAWICKA",0,799750,4,2,799750
A,4,4_8266144,"RACŁAWICKA",0,799750,4,2,799750
A,4,4_8266146,"RACŁAWICKA",0,799750,4,2,799750
A,4,4_8266148,"RACŁAWICKA",0,799750,4,2,799750
A,4,4_8266150,"RACŁAWICKA",0,799750,4,2,799750
A,4,4_8266155,"RACŁAWICKA",0,799750,6,1,799750
A,4,4_8266157,"RACŁAWICKA",0,799750,6,1,799750
A,4,4_8266159,"RACŁAWICKA",0,799750,6,1,799750
A,4,4_8266161,"RACŁAWICKA",0,799750,6,1,799750
A,4,4_8266163,"RACŁAWICKA",0,799750,6,1,799750
A,4,4_8266165,"RACŁAWICKA",0,799750,6,1,799750
A,4,4_8266167,"RACŁAWICKA",0,799750,6,1,799750
A,4,4_8266096,"RACŁAWICKA",0,799969,1,1,799969
A,4,4_8266114,"RACŁAWICKA",0,799969,3,1,799969
A,4,4_8266113,"Zajezdnia Obornicka",1,799971,1,1,799971
A,4,4_8266131,"Zajezdnia Obornicka",1,799971,3,1,799971
A,10,10_8233157,"RACŁAWICKA",0,796203,22,1,796203
A,10,10_8233336,"RACŁAWICKA",0,796203,2,2,796203
A,10,10_8233338,"RACŁAWICKA",0,796203,2,2,796203
A,10,10_8233340,"RACŁAWICKA",0,796203,2,2,796203
A,10,10_8233342,"RACŁAWICKA",0,796203,2,2,796203
A,10,10_8233344,"RACŁAWICKA",0,796203,2,2,796203
A,10,10_8233349,"RACŁAWICKA",0,796203,3,2,796203
A,10,10_8233351,"RACŁAWICKA",0,796203,3,2,796203
A,10,10_8233353,"RACŁAWICKA",0,796203,3,2,796203
A,10,10_8233355,"RACŁAWICKA",0,796203,3,2,796203
A,10,10_8233363,"RACŁAWICKA",0,796203,4,2,796203
A,10,10_8233365,"RACŁAWICKA",0,796203,4,2,796203
A,10,10_8233367,"RACŁAWICKA",0,796203,4,2,796203
A,10,10_8233369,"RACŁAWICKA",0,796203,4,2,796203
A,10,10_8233371,"RACŁAWICKA",0,796203,4,2,796203
A,10,10_8233373,"RACŁAWICKA",0,796203,4,2,796203
A,10,10_8233381,"RACŁAWICKA",0,796203,5,2,796203
A,10,10_8233383,"RACŁAWICKA",0,796203,5,2,796203
A,10,10_8233385,"RACŁAWICKA",0,796203,5,2,796203
A,10,10_8233387,"RACŁAWICKA",0,796203,5,2,796203
A,10,10_8233389,"RACŁAWICKA",0,796203,5,2,796203
A,10,10_8233391,"RACŁAWICKA",0,796203,5,2,796203
A,10,10_8233395,"RACŁAWICKA",0,796203,7,2,796203
A,10,10_8233397,"RACŁAWICKA",0,796203,7,2,796203
A,10,10_8233399,"RACŁAWICKA",0,796203,7,2,796203
A,10,10_8233401,"RACŁAWICKA",0,796203,7,2,796203
A,10,10_8233403,"RACŁAWICKA",0,796203,7,2,796203
A,10,10_8233407,"RACŁAWICKA",0,796203,8,2,796203
A,10,10_8233409,"RACŁAWICKA",0,796203,8,2,796203
A,10,10_8233411,"RACŁAWICKA",0,796203,8,2,796203
A,10,10_8233413,"RACŁAWICKA",0,796203,8,2,796203
A,10,10_8233415,"RACŁAWICKA",0,796203,8,2,796203
A,10,10_8233417,"RACŁAWICKA",0,796203,8,2,796203
A,10,10_8233421,"RACŁAWICKA",0,796203,9,2,796203
A,10,10_8233423,"RACŁAWICKA",0,796203,9,2,796203
A,10,10_8233425,"RACŁAWICKA",0,796203,9,2,796203
A,10,10_8233427,"RACŁAWICKA",0,796203,9,2,796203
A,10,10_8233429,"RACŁAWICKA",0,796203,9,2,796203
A,10,10_8233431,"RACŁAWICKA",0,796203,9,2,796203
A,10,10_8233433,"RACŁAWICKA",0,796203,9,2,796203
A,10,10_8233435,"RACŁAWICKA",0,796203,9,2,796203
A,10,10_8233439,"RACŁAWICKA",0,796203,10,2,796203
A,10,10_8233441,"RACŁAWICKA",0,796203,10,2,796203
A,10,10_8233443,"RACŁAWICKA",0,796203,10,2,796203
A,10,10_8233445,"RACŁAWICKA",0,796203,10,2,796203
A,10,10_8233447,"RACŁAWICKA",0,796203,10,2,796203
A,10,10_8233449,"RACŁAWICKA",0,796203,10,2,796203
A,10,10_8233454,"RACŁAWICKA",0,796203,11,2,796203
A,10,10_8233459,"RACŁAWICKA",0,796203,14,2,796203
A,10,10_8233461,"RACŁAWICKA",0,796203,14,2,796203
A,10,10_8233463,"RACŁAWICKA",0,796203,14,2,796203
A,10,10_8233465,"RACŁAWICKA",0,796203,14,2,796203
A,10,10_8233467,"RACŁAWICKA",0,796203,14,2,796203
A,10,10_8233469,"RACŁAWICKA",0,796203,14,2,796203
A,10,10_8233471,"RACŁAWICKA",0,796203,14,2,796203
A,10,10_8233473,"RACŁAWICKA",0,796203,14,2,796203
A,10,10_8233743,"RACŁAWICKA",0,796203,17,2,796203
A,10,10_8233745,"RACŁAWICKA",0,796203,17,2,796203
A,10,10_8233362,"KOSZAROWA (Szpital)",1,796297,4,2,796297
A,10,10_8233746,"GIEŁDOWA (Centrum Hurtu)",1,796775,17,2,796775
A,10,10_8233156,"KOSZAROWA (Szpital)",1,798732,22,1,798732
A,10,10_8233335,"KOSZAROWA (Szpital)",1,798732,2,2,798732
A,10,10_8233406,"KOSZAROWA (Szpital)",1,798732,8,2,798732
A,10,10_8233420,"KOSZAROWA (Szpital)",1,798732,9,2,798732
A,10,10_8233392,"Zajezdnia Obornicka",1,798734,5,2,798734
A,10,10_8233436,"Zajezdnia Obornicka",1,798734,9,2,798734
A,10,10_8233474,"Zajezdnia Obornicka",1,798734,14,2,798734
A,10,10_8233346,"Zajezdnia Obornicka",0,798735,2,2,798735
A,10,10_8233357,"Zajezdnia Obornicka",0,798735,3,2,798735
A,10,10_8233405,"Zajezdnia Obornicka",0,798735,7,2,798735
A,10,10_8233419,"Zajezdnia Obornicka",0,798735,8,2,798735
A,10,10_8233451,"Zajezdnia Obornicka",0,798735,10,2,798735
A,10,10_8233456,"Zajezdnia Obornicka",0,798735,11,2,798735
A,10,10_8233623,"Zajezdnia Obornicka",0,798735,4,2,798735
A,10,10_8230611,"KOSZAROWA (Szpital)",1,799163,11,1,799163
A,10,10_8233158,"KOSZAROWA (Szpital)",1,799163,22,1,799163
A,10,10_8233337,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,10,10_8233339,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,10,10_8233341,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,10,10_8233343,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,10,10_8233345,"KOSZAROWA (Szpital)",1,799163,2,2,799163
A,10,10_8233348,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,10,10_8233350,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,10,10_8233352,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,10,10_8233354,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,10,10_8233356,"KOSZAROWA (Szpital)",1,799163,3,2,799163
A,10,10_8233364,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,10,10_8233366,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,10,10_8233368,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,10,10_8233370,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,10,10_8233372,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,10,10_8233374,"KOSZAROWA (Szpital)",1,799163,4,2,799163
A,10,10_8233380,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,10,10_8233382,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,10,10_8233384,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,10,10_8233386,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,10,10_8233388,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,10,10_8233390,"KOSZAROWA (Szpital)",1,799163,5,2,799163
A,10,10_8233394,"KOSZAROWA (Szpital)",1,799163,7,2,799163
A,10,10_8233396,"KOSZAROWA (Szpital)",1,799163,7,2,799163
